Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,3,16.7
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,49.9
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,5,49.9
CENSUS,2022,YEAR,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,5,70.8
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,8,37.4
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,8,38.8
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,37.4
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,38.8
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (Z),26.3
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (Z),19.1
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,3,37.4
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,38.8
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,38.8
CENSUS,2022,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,31.6
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,34.7
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,41.7
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,4,(L)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,5,34.7
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,5,41.7
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,22.3
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,34.7
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED,1,7.4
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,4.3
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,5,29.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,5,27.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,29.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,27.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,29.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,27.6
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2022,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
